,Average Degree,RGU_0-5_S_10,RGU_5-10_S_10,RGU_10-15_S_10,RGU_15-20_S_10,RGU_0-10_S_10,RGU_0-15_S_10,RGU_0-20_S_10,RGU_Normal_S_10,RGU_95-100_S_10,RGU_0-5_T_10,RGU_5-10_T_10,RGU_10-15_T_10,RGU_15-20_T_10,RGU_0-10_T_10,RGU_0-15_T_10,RGU_0-20_T_10,RGU_Normal_T_10,RGU_95-100_T_10,RGU_0-5_N_10,RGU_5-10_N_10,RGU_10-15_N_10,RGU_15-20_N_10,RGU_0-10_N_10,RGU_0-15_N_10,RGU_0-20_N_10,RGU_Normal_N_10,RGU_95-100_N_10,RGU_0-5_S_18,RGU_5-10_S_18,RGU_10-15_S_18,RGU_15-20_S_18,RGU_0-10_S_18,RGU_0-15_S_18,RGU_0-20_S_18,RGU_Normal_S_18,RGU_95-100_S_18,RGU_0-5_T_18,RGU_5-10_T_18,RGU_10-15_T_18,RGU_15-20_T_18,RGU_0-10_T_18,RGU_0-15_T_18,RGU_0-20_T_18,RGU_Normal_T_18,RGU_95-100_T_18,RGU_0-5_N_18,RGU_5-10_N_18,RGU_10-15_N_18,RGU_15-20_N_18,RGU_0-10_N_18,RGU_0-15_N_18,RGU_0-20_N_18,RGU_Normal_N_18,RGU_95-100_N_18,RGU_0-5_S_20,RGU_5-10_S_20,RGU_10-15_S_20,RGU_15-20_S_20,RGU_0-10_S_20,RGU_0-15_S_20,RGU_0-20_S_20,RGU_Normal_S_20,RGU_95-100_S_20,RGU_0-5_T_20,RGU_5-10_T_20,RGU_10-15_T_20,RGU_15-20_T_20,RGU_0-10_T_20,RGU_0-15_T_20,RGU_0-20_T_20,RGU_Normal_T_20,RGU_95-100_T_20,RGU_0-5_N_20,RGU_5-10_N_20,RGU_10-15_N_20,RGU_15-20_N_20,RGU_0-10_N_20,RGU_0-15_N_20,RGU_0-20_N_20,RGU_Normal_N_20,RGU_95-100_N_20,RGU_0-5_S_25,RGU_5-10_S_25,RGU_10-15_S_25,RGU_15-20_S_25,RGU_0-10_S_25,RGU_0-15_S_25,RGU_0-20_S_25,RGU_Normal_S_25,RGU_95-100_S_25,RGU_0-5_T_25,RGU_5-10_T_25,RGU_10-15_T_25,RGU_15-20_T_25,RGU_0-10_T_25,RGU_0-15_T_25,RGU_0-20_T_25,RGU_Normal_T_25,RGU_95-100_T_25,RGU_0-5_N_25,RGU_5-10_N_25,RGU_10-15_N_25,RGU_15-20_N_25,RGU_0-10_N_25,RGU_0-15_N_25,RGU_0-20_N_25,RGU_Normal_N_25,RGU_95-100_N_25,RGU_0-5_S_50,RGU_5-10_S_50,RGU_10-15_S_50,RGU_15-20_S_50,RGU_0-10_S_50,RGU_0-15_S_50,RGU_0-20_S_50,RGU_Normal_S_50,RGU_95-100_S_50,RGU_0-5_T_50,RGU_5-10_T_50,RGU_10-15_T_50,RGU_15-20_T_50,RGU_0-10_T_50,RGU_0-15_T_50,RGU_0-20_T_50,RGU_Normal_T_50,RGU_95-100_T_50,RGU_0-5_N_50,RGU_5-10_N_50,RGU_10-15_N_50,RGU_15-20_N_50,RGU_0-10_N_50,RGU_0-15_N_50,RGU_0-20_N_50,RGU_Normal_N_50,RGU_95-100_N_50,RGU_0-5_S_5,RGU_5-10_S_5,RGU_10-15_S_5,RGU_15-20_S_5,RGU_0-10_S_5,RGU_0-15_S_5,RGU_0-20_S_5,RGU_Normal_S_5,RGU_95-100_S_5,RGU_0-5_T_5,RGU_5-10_T_5,RGU_10-15_T_5,RGU_15-20_T_5,RGU_0-10_T_5,RGU_0-15_T_5,RGU_0-20_T_5,RGU_Normal_T_5,RGU_95-100_T_5,RGU_0-5_N_5,RGU_5-10_N_5,RGU_10-15_N_5,RGU_15-20_N_5,RGU_0-10_N_5,RGU_0-15_N_5,RGU_0-20_N_5,RGU_Normal_N_5,RGU_95-100_N_5
0,1.0,15.499999999999998,13.675999999999998,12.982000000000001,12.382,14.587999999999997,14.052666666666669,13.635000000000002,8.041417332625441,1.0,0.5085999999999999,0.4970799999999999,0.5060999999999999,0.48669999999999997,0.5028400000000001,0.5039266666666666,0.49962,0.3323020643330638,0.0,0.15499999999999997,0.13676,0.12982000000000002,0.12382,0.14587999999999998,0.1405266666666667,0.13635000000000003,0.0804141733262544,0.01,15.311999999999998,14.073999999999998,12.59,12.263999999999996,14.693,13.992,13.559999999999997,7.506119646463763,1.0,0.5393199999999999,0.547,0.49610000000000004,0.48083999999999993,0.54316,0.5274733333333333,0.515815,0.31446309036157727,0.0,0.15311999999999998,0.14073999999999998,0.1259,0.12263999999999996,0.14693,0.13992000000000002,0.13559999999999997,0.07506119646463763,0.01,14.552,12.694,11.356000000000002,10.542,13.623,12.867333333333333,12.285999999999996,6.947885079893056,1.0,0.47433999999999993,0.4399600000000001,0.408,0.37226,0.4571500000000001,0.4407666666666666,0.42364,0.27004248275076714,0.0,0.14551999999999998,0.12694,0.11356000000000002,0.10542,0.13623,0.12867333333333333,0.12285999999999996,0.06947885079893056,0.01,10.46,7.61,7.398,6.398000000000001,9.035,8.489333333333333,7.9665,4.0814394018519495,1.0,0.26884,0.1789,0.20710000000000003,0.15528000000000003,0.22387000000000004,0.21828,0.20253,0.09708325682744241,0.0,0.10460000000000001,0.0761,0.07397999999999999,0.06398000000000001,0.09035,0.08489333333333332,0.079665,0.040814394018519495,0.01,2.33,1.9560000000000002,1.7620000000000005,1.682,2.1430000000000002,2.016,1.9325,1.386222584448626,1.0,0.013300000000000003,0.009559999999999999,0.00762,0.006820000000000001,0.011430000000000001,0.01016,0.009324999999999998,0.0038622258444862612,0.0,0.0233,0.01956,0.017620000000000004,0.016819999999999998,0.02143,0.02016,0.019325000000000002,0.01386222584448626,0.01,15.966,14.026000000000002,12.248000000000001,12.581999999999999,14.995999999999999,14.08,13.705499999999999,7.826228391145841,1.0,0.55328,0.52996,0.46171999999999996,0.48194000000000004,0.5416200000000001,0.5149866666666666,0.506725,0.3246841109283396,0.0,0.15966,0.14026000000000002,0.12248,0.12582,0.14995999999999998,0.1408,0.13705499999999998,0.07826228391145841,0.01
1,1.2,23.0,22.526000000000003,20.241999999999997,19.702,22.762999999999998,21.922666666666668,21.367500000000003,15.951228214012986,1.0,0.9273,0.98936,0.9236800000000001,0.9092399999999999,0.95833,0.94678,0.937395,0.8265474866618422,0.0,0.23,0.22526000000000004,0.20241999999999996,0.19702000000000003,0.22762999999999997,0.21922666666666668,0.21367500000000003,0.15951228214012986,0.01,24.381999999999998,23.844,21.118,21.194000000000003,24.113000000000003,23.114666666666672,22.6345,16.431621569551112,1.0,1.00098,1.0760399999999999,0.9881,1.0605600000000002,1.03851,1.0217066666666668,1.03142,0.8801037538393498,0.0,0.24381999999999998,0.23844,0.21117999999999998,0.21194000000000002,0.24113000000000004,0.23114666666666672,0.226345,0.1643162156955111,0.01,21.566,19.24,17.011999999999997,17.003999999999998,20.403,19.272666666666666,18.7055,12.681370269679565,1.0,0.9046000000000001,0.85704,0.7777399999999999,0.83512,0.88082,0.8464600000000001,0.8436249999999998,0.6485953196539497,0.0,0.21566,0.1924,0.17011999999999997,0.17003999999999997,0.20403,0.19272666666666666,0.187055,0.12681370269679565,0.01,13.315999999999999,10.686,9.632,8.656,12.001000000000001,11.211333333333334,10.5725,6.150408287741653,1.0,0.4232,0.34262,0.31998,0.2916,0.38291000000000003,0.36193333333333333,0.34434999999999993,0.1985327907236415,0.0,0.13316,0.10686,0.09632,0.08656000000000001,0.12001,0.11211333333333334,0.105725,0.06150408287741653,0.01,2.212,1.8840000000000006,1.734,1.666,2.048,1.9433333333333334,1.8739999999999997,1.4068706908945225,1.0,0.012119999999999999,0.00884,0.007340000000000002,0.00666,0.010479999999999998,0.009433333333333334,0.00874,0.004068706908945229,0.0,0.02212,0.018840000000000006,0.01734,0.016659999999999998,0.02048,0.019433333333333334,0.018739999999999996,0.014068706908945225,0.01,24.491999999999997,22.89,21.128,20.02,23.691,22.836666666666666,22.132500000000004,15.741419558058707,1.0,0.98024,1.02406,0.9552400000000002,0.9555600000000003,1.0021499999999997,0.9865133333333332,0.978775,0.8024259559023609,0.0,0.24491999999999997,0.2289,0.21128,0.2002,0.23690999999999998,0.22836666666666666,0.22132500000000005,0.15741419558058709,0.01
2,1.4,35.166,33.444,32.604,32.92999999999999,34.305,33.738,33.535999999999994,25.23958466275484,1.0,1.5898599999999998,1.6711600000000002,1.67764,1.7889799999999996,1.63051,1.6462199999999998,1.68191,1.5103065791947836,0.0,0.35166,0.33444,0.32604,0.3292999999999999,0.34305,0.33738,0.33535999999999994,0.2523958466275484,0.01,34.056,31.978,29.540000000000006,30.266000000000005,33.017,31.858,31.45999999999999,22.995920069277187,1.0,1.51684,1.6189200000000001,1.5121599999999997,1.64298,1.5678800000000002,1.5493066666666666,1.5727250000000002,1.379845226791014,0.0,0.34056,0.31978,0.29540000000000005,0.30266000000000004,0.33017,0.31858000000000003,0.3145999999999999,0.22995920069277187,0.01,32.692,28.718000000000004,29.311999999999998,25.778,30.705,30.240666666666666,29.125000000000004,20.00267938232023,1.0,1.5311400000000004,1.4116800000000003,1.5282,1.41402,1.47141,1.4903400000000002,1.4712599999999998,1.2007438079826835,0.0,0.32692,0.28718000000000005,0.29312,0.25778,0.30705,0.30240666666666666,0.29125,0.20002679382320232,0.01,18.529999999999998,13.75,11.145999999999999,10.83,16.14,14.475333333333332,13.563999999999998,6.813171701848807,1.0,0.7713,0.5671400000000001,0.4202199999999999,0.44394,0.6692199999999999,0.58622,0.5506500000000001,0.2617217849653324,0.0,0.18529999999999996,0.1375,0.11145999999999999,0.10830000000000001,0.16140000000000002,0.14475333333333332,0.13563999999999998,0.06813171701848807,0.01,2.146,1.788,1.6840000000000002,1.536,1.967,1.8726666666666667,1.7885,1.3432369051821278,1.0,0.011460000000000001,0.00788,0.0068400000000000015,0.00536,0.00967,0.008726666666666667,0.007885000000000001,0.0034323690518212736,0.0,0.02146,0.01788,0.01684,0.01536,0.01967,0.018726666666666666,0.017884999999999998,0.013432369051821278,0.01,33.56,32.48,32.358000000000004,30.713999999999995,33.019999999999996,32.79933333333334,32.278,24.184456390390945,1.0,1.3932000000000002,1.4587,1.53394,1.52832,1.4259499999999996,1.4619466666666667,1.4785399999999997,1.3350056635803107,0.0,0.3356,0.3248,0.32358000000000003,0.30713999999999997,0.33019999999999994,0.32799333333333336,0.32278,0.24184456390390946,0.01
3,1.5999999999999999,41.256,41.215999999999994,40.022000000000006,39.684,41.236000000000004,40.83133333333333,40.5445,31.956192246114,1.088,1.7493200000000004,1.9045200000000002,1.9192000000000002,1.9467,1.82692,1.85768,1.8799350000000001,1.8289346789078125,0.006889999999999999,0.41256,0.4121599999999999,0.4002200000000001,0.39683999999999997,0.41236000000000006,0.4083133333333333,0.405445,0.31956192246114,0.01088,40.894,40.028,38.616,38.272,40.461,39.846,39.4525,29.651254783703745,1.0,1.7969199999999999,1.96806,1.9639399999999998,1.9847999999999997,1.88249,1.9096399999999993,1.9284299999999999,1.772902239761325,0.0,0.40893999999999997,0.40027999999999997,0.38616,0.38272,0.40460999999999997,0.39846,0.394525,0.29651254783703745,0.01,37.355999999999995,35.03000000000001,32.928000000000004,31.348000000000006,36.193000000000005,35.10466666666667,34.165499999999994,23.368498477660147,1.0,1.74916,1.8441400000000003,1.7909400000000002,1.7216399999999998,1.7966499999999999,1.7947466666666667,1.7764700000000002,1.4689753540789423,0.0,0.37355999999999995,0.35030000000000006,0.32928,0.31348000000000004,0.36193000000000003,0.3510466666666667,0.34165499999999993,0.23368498477660146,0.01,22.506,17.052,15.052,13.700000000000003,19.779,18.20333333333333,17.0775,8.207300422112555,1.0,1.1134600000000001,0.8702200000000001,0.7490600000000001,0.6919999999999998,0.9918399999999999,0.9109133333333332,0.856185,0.4107301919197863,0.0,0.22506,0.17052,0.15052,0.13700000000000004,0.19779,0.1820333333333333,0.170775,0.08207300422112555,0.01,1.9780000000000002,1.81,1.662,1.5,1.8940000000000001,1.8166666666666669,1.7374999999999994,1.2915322823064466,1.0,0.00978,0.008100000000000001,0.006620000000000002,0.005,0.00894,0.008166666666666668,0.007375,0.002915322823064463,0.0,0.019780000000000002,0.0181,0.01662,0.015,0.018940000000000002,0.018166666666666668,0.017374999999999995,0.012915322823064465,0.01,43.71800000000001,41.732,43.263999999999996,40.822,42.725,42.90466666666668,42.38399999999999,34.22209973147458,1.0,1.91552,1.9578599999999997,2.17568,2.0767399999999996,1.93669,2.0163533333333334,2.0314499999999995,1.9969893076703702,0.0,0.4371800000000001,0.41731999999999997,0.43263999999999997,0.40822,0.42725,0.4290466666666668,0.42383999999999994,0.3422209973147458,0.01
4,1.7999999999999998,46.79,47.418,47.424,46.508,47.103999999999985,47.21066666666667,47.03499999999999,39.62978705907076,1.369,1.9148200000000002,2.0986200000000004,2.1787799999999997,2.22976,2.0067199999999996,2.0640733333333334,2.1054950000000003,2.2367925577754764,0.02443,0.4679,0.47418,0.47424,0.46508000000000005,0.47103999999999985,0.4721066666666667,0.4703499999999999,0.3962978705907076,0.01369,47.86800000000001,47.608000000000004,46.84,46.73799999999999,47.738,47.43866666666667,47.2635,38.017024931743734,1.222,2.05334,2.2202599999999997,2.26298,2.32886,2.1368,2.17886,2.21636,2.243561405414507,0.010739999999999998,0.4786800000000001,0.47608000000000006,0.46840000000000004,0.4673799999999999,0.47737999999999997,0.4743866666666667,0.472635,0.3801702493174373,0.01222,43.361999999999995,44.202,40.547999999999995,41.71,43.782,42.70399999999999,42.455499999999994,29.718827638859338,1.3559999999999999,2.04284,2.37024,2.2276399999999996,2.3767,2.20654,2.2135733333333336,2.254355,1.951399436659251,0.027229999999999997,0.43361999999999995,0.44201999999999997,0.40547999999999995,0.4171,0.43782,0.4270399999999999,0.42455499999999996,0.29718827638859335,0.01356,26.013999999999996,21.412,17.381999999999998,15.568,23.713,21.602666666666664,20.093999999999998,8.292834929309356,1.06,1.4155999999999997,1.2380600000000002,0.99866,0.8815199999999999,1.3268300000000002,1.21744,1.13346,0.4572589432281254,0.00208,0.26014,0.21411999999999998,0.17381999999999997,0.15567999999999999,0.23713,0.21602666666666664,0.20093999999999998,0.08292834929309356,0.0106,1.906,1.6560000000000001,1.6600000000000004,1.514,1.7810000000000001,1.7406666666666666,1.6839999999999997,1.2522755738945563,1.001,0.009060000000000002,0.006560000000000002,0.006600000000000002,0.0051400000000000005,0.00781,0.007406666666666668,0.006840000000000001,0.002522755738945561,1e-05,0.01906,0.016560000000000002,0.016600000000000004,0.01514,0.017810000000000003,0.017406666666666668,0.016839999999999997,0.012522755738945563,0.010009999999999998,46.547999999999995,46.67799999999999,45.843999999999994,46.035999999999994,46.613,46.356666666666676,46.276500000000006,39.18956410382525,1.2380000000000002,1.87442,2.0216599999999993,2.1071,2.1655,1.9480400000000002,2.00106,2.04217,2.20114257611221,0.013609999999999997,0.46547999999999995,0.4667799999999999,0.45843999999999996,0.46035999999999994,0.46613,0.46356666666666674,0.46276500000000004,0.3918956410382525,0.012380000000000002
5,1.9999999999999998,52.70400000000001,50.32599999999999,52.290000000000006,50.36600000000001,51.51500000000001,51.77333333333334,51.42149999999999,45.72134426628067,2.003,1.9027999999999998,1.9602200000000003,2.10356,2.0919,1.9315099999999998,1.9888599999999999,2.01462,2.3539607342849926,0.06533,0.5270400000000001,0.5032599999999999,0.5229,0.5036600000000001,0.5151500000000001,0.5177333333333334,0.5142149999999999,0.45721344266280667,0.020030000000000003,52.529999999999994,50.715999999999994,50.959999999999994,50.44200000000001,51.623000000000005,51.402,51.162,43.16334442597833,2.9019999999999997,2.1198799999999993,2.23328,2.30588,2.4191400000000005,2.17658,2.2196800000000003,2.269545,2.4984086617622974,0.12235,0.5253,0.5071599999999999,0.5095999999999999,0.5044200000000001,0.5162300000000001,0.51402,0.51162,0.4316334442597833,0.029019999999999997,56.20199999999999,54.43800000000001,53.324,50.69,55.32,54.65466666666666,53.66350000000001,38.13297860480393,2.43,2.6011800000000007,2.79016,2.8979000000000004,2.8828000000000005,2.6956700000000002,2.76308,2.7930100000000007,2.5399696120980777,0.10570999999999998,0.56202,0.5443800000000001,0.5332399999999999,0.5069,0.5532,0.5465466666666665,0.5366350000000001,0.3813297860480393,0.024300000000000002,28.148000000000007,22.069999999999997,17.573999999999998,14.258,25.108999999999995,22.597333333333335,20.5125,7.275861984269942,1.36,1.6479999999999995,1.2612199999999998,0.9732000000000001,0.7836799999999999,1.4546100000000002,1.2941399999999998,1.166525,0.372988507302273,0.035230000000000004,0.28148000000000006,0.22069999999999998,0.17573999999999998,0.14257999999999998,0.2510899999999999,0.22597333333333336,0.205125,0.07275861984269942,0.013600000000000001,1.7400000000000002,1.5819999999999999,1.4999999999999998,1.412,1.6610000000000003,1.6073333333333335,1.5585,1.196259751530839,1.005,0.007400000000000002,0.0058200000000000005,0.005,0.00412,0.00661,0.006073333333333335,0.005585,0.00196259751530839,5e-05,0.017400000000000002,0.015819999999999997,0.014999999999999998,0.014119999999999999,0.016610000000000003,0.016073333333333335,0.015585,0.011962597515308392,0.010049999999999998,50.654,50.547999999999995,51.636,50.778,50.60099999999999,50.946000000000005,50.903999999999996,45.793580485063536,3.0060000000000002,1.8499200000000002,1.96806,2.1147599999999995,2.18164,1.9089900000000002,1.97758,2.0285949999999997,2.381996010875313,0.11548,0.50654,0.5054799999999999,0.51636,0.50778,0.50601,0.50946,0.5090399999999999,0.45793580485063534,0.030060000000000003
6,2.1999999999999997,51.37999999999999,52.79200000000001,52.111999999999995,52.24400000000001,52.08600000000001,52.09466666666667,52.132,51.652096741897566,5.715000000000001,1.72806,1.9055799999999998,1.9572599999999998,2.0227200000000005,1.8168199999999997,1.8636333333333335,1.903405,2.2481724205743623,0.25301999999999997,0.5137999999999999,0.5279200000000001,0.5211199999999999,0.52244,0.5208600000000001,0.5209466666666667,0.52132,0.5165209674189757,0.057150000000000006,55.01,54.16999999999999,53.69399999999999,54.983999999999995,54.58999999999999,54.291333333333334,54.46449999999999,52.52072420568065,5.308,2.01424,2.12686,2.22376,2.3598600000000003,2.07055,2.1216200000000005,2.18118,2.5112073306497478,0.25965,0.5501,0.5416999999999998,0.5369399999999999,0.54984,0.5458999999999999,0.5429133333333334,0.5446449999999998,0.5252072420568065,0.053079999999999995,53.826,51.77000000000001,52.56399999999999,50.82,52.797999999999995,52.72,52.245,44.869850130004544,3.8250000000000006,2.2530599999999996,2.4366399999999997,2.6513,2.6622000000000003,2.3448499999999997,2.447,2.5008,2.589007021033915,0.19567999999999997,0.53826,0.5177,0.5256399999999999,0.5082,0.5279799999999999,0.5272,0.52245,0.44869850130004546,0.038250000000000006,34.407999999999994,23.248,23.018,18.014,28.827999999999996,26.891333333333343,24.671999999999997,12.350710903547338,1.278,2.26578,1.4333200000000001,1.5449000000000002,1.1721599999999999,1.84955,1.7479999999999998,1.6040399999999995,0.8059322525996727,0.013499999999999998,0.34407999999999994,0.23248000000000002,0.23018,0.18014,0.28828,0.26891333333333345,0.24671999999999997,0.12350710903547338,0.01278,1.666,1.5599999999999996,1.4639999999999997,1.418,1.6130000000000002,1.5633333333333332,1.5270000000000001,1.2723993661863697,1.009,0.006660000000000002,0.005600000000000001,0.004640000000000001,0.0041800000000000006,0.006130000000000001,0.005633333333333335,0.00527,0.002723993661863699,9e-05,0.016659999999999998,0.015599999999999996,0.014639999999999997,0.01418,0.016130000000000002,0.015633333333333332,0.01527,0.012723993661863697,0.010089999999999998,54.526,53.74,55.162000000000006,52.056,54.133,54.476000000000006,53.870999999999995,53.80222630198602,5.372999999999999,1.85432,1.9780600000000002,2.09456,2.05658,1.9161899999999996,1.9756466666666666,1.9958799999999999,2.3648872642289125,0.23484000000000002,0.5452600000000001,0.5374,0.5516200000000001,0.52056,0.54133,0.54476,0.5387099999999999,0.5380222630198602,0.05372999999999999
7,2.3999999999999995,57.04600000000001,56.15599999999999,56.088,54.946000000000005,56.60100000000001,56.43,56.05899999999999,56.12039818290954,10.466,1.8568400000000003,1.9066400000000001,1.99738,1.9902999999999997,1.88174,1.9202866666666665,1.9377900000000003,2.323233693840011,0.46685000000000004,0.5704600000000001,0.56156,0.56088,0.5494600000000001,0.5660100000000001,0.5643,0.5605899999999999,0.5612039818290954,0.10465999999999999,54.37799999999999,55.056,55.00599999999999,54.96200000000001,54.717000000000006,54.81333333333333,54.85050000000001,52.648119807320164,9.618,1.88222,2.06606,2.15794,2.23406,1.9741399999999998,2.035406666666667,2.0850700000000004,2.4347276062504006,0.49712,0.5437799999999999,0.5505599999999999,0.5500599999999999,0.5496200000000001,0.54717,0.5481333333333334,0.5485050000000001,0.5264811980732016,0.09618,56.97399999999999,56.41,54.974000000000004,53.74999999999999,56.692,56.11933333333334,55.527,47.022209925972646,7.219000000000001,2.38462,2.617219999999999,2.7016000000000004,2.73516,2.50092,2.567813333333333,2.60965,2.735954977014334,0.429,0.5697399999999999,0.5640999999999999,0.54974,0.5375,0.56692,0.5611933333333333,0.55527,0.47022209925972647,0.07219000000000002,28.21,24.104,22.375999999999998,17.805999999999997,26.156999999999996,24.89666666666667,23.124000000000002,10.302270219372415,1.8530000000000002,1.6638200000000003,1.5927599999999997,1.44694,1.1432,1.6282899999999998,1.56784,1.46168,0.634562089756634,0.06122000000000001,0.2821,0.24104,0.22376,0.17805999999999997,0.26156999999999997,0.24896666666666667,0.23124000000000003,0.10302270219372416,0.01853,1.6320000000000001,1.492,1.3799999999999997,1.33,1.5620000000000003,1.5013333333333332,1.4584999999999997,1.224767968177859,1.0070000000000001,0.006320000000000001,0.004920000000000001,0.0038,0.003300000000000001,0.005620000000000001,0.005013333333333333,0.0045850000000000005,0.0022476796817785887,7.000000000000001e-05,0.01632,0.01492,0.013799999999999996,0.013300000000000001,0.015620000000000002,0.015013333333333332,0.014584999999999997,0.01224767968177859,0.01007,58.36599999999999,57.624,56.934,57.12999999999999,57.995,57.641333333333336,57.5135,57.08850611369369,9.508,1.9347799999999997,2.0063199999999997,2.0886,2.11946,1.97055,2.0099,2.03729,2.4161033441561166,0.44343,0.58366,0.57624,0.56934,0.5712999999999999,0.57995,0.5764133333333333,0.575135,0.5708850611369369,0.09508
8,2.5999999999999996,54.446000000000005,54.337999999999994,53.542,54.088,54.39200000000001,54.10866666666666,54.1035,53.62573985321448,16.27,1.61248,1.71058,1.75662,1.7913600000000003,1.6615300000000002,1.6932266666666664,1.7177599999999997,2.062692562694322,0.7269800000000001,0.54446,0.54338,0.53542,0.54088,0.5439200000000001,0.5410866666666666,0.5410349999999999,0.5362573985321448,0.16269999999999998,57.446000000000005,57.994,59.904,58.82,57.71999999999999,58.448,58.541,55.31147226375057,15.508,1.92484,2.1669,2.34014,2.3827000000000003,2.0458700000000003,2.1439599999999994,2.203645,2.560956514594823,0.8163199999999999,0.5744600000000001,0.57994,0.59904,0.5882000000000001,0.5771999999999999,0.58448,0.58541,0.5531147226375057,0.15508,60.15999999999999,58.446,56.952,55.40399999999999,59.30299999999998,58.51933333333332,57.74049999999999,47.422018162223715,8.954,2.5054999999999996,2.72334,2.764980000000001,2.86546,2.61442,2.664606666666667,2.714820000000001,2.7960057270857224,0.54594,0.6015999999999999,0.58446,0.56952,0.5540399999999999,0.5930299999999998,0.5851933333333332,0.577405,0.47422018162223717,0.08954000000000001,28.626000000000005,21.305999999999994,19.47,16.565999999999995,24.965999999999998,23.134,21.491999999999997,7.974835494956056,1.6979999999999997,1.7837399999999999,1.3597400000000002,1.2450199999999998,1.0400200000000002,1.5717400000000004,1.4628333333333332,1.35713,0.45264166857654103,0.046799999999999994,0.28626000000000007,0.21305999999999994,0.19469999999999998,0.16565999999999995,0.24965999999999997,0.23134,0.21491999999999997,0.07974835494956056,0.01698,1.4799999999999998,1.386,1.3579999999999999,1.2899999999999998,1.4330000000000005,1.4080000000000001,1.3784999999999998,1.1776988317839299,1.016,0.004800000000000001,0.0038600000000000006,0.00358,0.0029000000000000002,0.0043300000000000005,0.00408,0.003785,0.0017769883178392993,0.00016,0.014799999999999997,0.013859999999999999,0.013579999999999998,0.012899999999999998,0.014330000000000004,0.014080000000000002,0.013784999999999999,0.011776988317839299,0.01016,61.372,61.992,59.75,61.55000000000001,61.681999999999995,61.038000000000004,61.166,61.28032910092224,15.094000000000001,1.9327199999999995,2.0995999999999997,2.0497400000000003,2.17322,2.0161599999999997,2.0273533333333336,2.06382,2.495320587955236,0.67462,0.61372,0.61992,0.5975,0.6155000000000002,0.6168199999999999,0.61038,0.61166,0.6128032910092224,0.15094000000000002
9,2.8,59.334,58.641999999999996,59.05000000000001,59.193999999999996,58.988000000000014,59.00866666666667,59.055,59.41473081887112,21.566999999999997,1.7301000000000002,1.8132800000000002,1.88534,1.9415600000000004,1.7716899999999998,1.8095733333333337,1.8425699999999998,2.2715527282482877,0.9610199999999999,0.59334,0.5864199999999999,0.5905000000000001,0.5919399999999999,0.5898800000000002,0.5900866666666666,0.59055,0.5941473081887112,0.21566999999999997,59.94600000000001,58.986000000000004,58.08800000000001,60.382,59.465999999999994,59.00666666666666,59.35050000000001,56.686178397975354,17.166,1.93764,2.04624,2.1652,2.3041599999999995,1.9919399999999998,2.0496933333333334,2.1133100000000002,2.533954334105456,0.8744299999999999,0.5994600000000001,0.58986,0.5808800000000001,0.60382,0.59466,0.5900666666666666,0.5935050000000001,0.5668617839797535,0.17166,58.73600000000001,58.61200000000001,57.12999999999999,55.294000000000004,58.67400000000001,58.15933333333334,57.442999999999984,43.06559548493944,10.824999999999998,2.39682,2.6758399999999996,2.65612,2.80586,2.53633,2.5762599999999996,2.6336599999999994,2.4810870164913217,0.6797,0.5873600000000001,0.5861200000000001,0.5712999999999999,0.55294,0.58674,0.5815933333333334,0.5744299999999999,0.43065595484939445,0.10824999999999997,28.426,22.855999999999998,18.674000000000003,16.518,25.641,23.31866666666667,21.618499999999997,7.59355068586162,1.7389999999999999,1.75724,1.443,1.23902,1.0556,1.60012,1.4797533333333335,1.373715,0.4218784251334808,0.03722999999999999,0.28425999999999996,0.22855999999999999,0.18674000000000002,0.16518,0.25640999999999997,0.23318666666666668,0.21618499999999996,0.0759355068586162,0.01739,1.4139999999999997,1.3419999999999999,1.274,1.2879999999999998,1.378,1.3433333333333335,1.3295000000000001,1.163539329231199,1.032,0.0041400000000000005,0.0034200000000000007,0.0027400000000000002,0.00288,0.00378,0.0034333333333333334,0.003295,0.0016353932923119892,0.00032,0.014139999999999996,0.013419999999999998,0.01274,0.012879999999999997,0.013779999999999999,0.013433333333333335,0.013295000000000001,0.011635393292311991,0.010320000000000001,59.88800000000001,60.31,59.84,61.11399999999999,60.099000000000004,60.01266666666666,60.288000000000004,59.53460257657981,24.107,1.75112,1.8616000000000001,1.9214200000000003,2.0249399999999995,1.8063600000000002,1.8447133333333332,1.8897699999999997,2.271809288970928,1.11384,0.5988800000000001,0.6031,0.5984,0.6111399999999999,0.60099,0.6001266666666666,0.6028800000000001,0.5953460257657981,0.24107
